interview__key,r_crop__id,crop_area,cp06,crop_harvest,crop_output,crop_unit,crop_unit_1,crop_sale,crop_saleamt,crop_slunits,crop_slunits_1,crop_price,crop_buyer__1,crop_buyer__2,crop_buyer__3,crop_buyer__4,crop_buyer__5,crop_buyer__6,crop_buyer__96,crop_buyer_oth,crop_buyer_where,crop_homecons,crop_clunits,crop_cunits_1,cp_stor,cpamt,cpunits2,cpunits2_oth,crop_inkind_pay,payment_unit,payment_unit_oth,crop_gifts,gift_unit,gift_unit_oth,crop_oth_uses,crop_ouse_oth,ouses_unit,ouses_unit_oth,crp_irrig,irrig__1,irrig__2,irrig__3,irrig__4,irrig__5,irrig__6,irrig__96,irrig__n888,irrig__n999,irrig_others,irrig_method__1,irrig_method__2,irrig_method__3,irrig_method__4,irrig_method__96,irrig_method__n888,irrig_method__n999,seed,var_trait_1__1,var_trait_1__2,var_trait_1__3,var_trait_1__4,var_trait_1__5,var_trait_1__6,var_trait_1__7,var_trait_1__8,var_trait_1__9,var_trait_1__10,var_trait_1__11,var_trait_1__12,var_trait_1__13,var_trait_1__14,var_trait_1__15,var_trait_1__16,var_trait_1__17,var_trait_1__18,var_trait_1__19,var_trait_1__20,var_trait_1__96,var_trait_1_other,reason_imp_seed__1,reason_imp_seed__2,reason_imp_seed__3,reason_imp_seed__4,reason_imp_seed__5,reason_imp_seed__6,reason_imp_seed__7,reason_imp_seed__96,reason_imp_seed_oth,seed_source_1,seed_source_oth_1,seed_amt_1,seed_amtunits,seed_amtunits_oth,seed_price_1,cp07,cp08,reason_fert__1,reason_fert__2,reason_fert__3,reason_fert__4,reason_fert__5,reason_fert__6,reason_fert__7,reason_fert__96,reason_fert_oth,cp09,cp11
"18-90-95-90","MAIZE","2","Yes","Yes",15,"50 kg bag","","No",,,"",,,,,,,,,,,8,"50 kg bag","","Yes","8","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,"No","No","No","No",,"Yes","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","Yes","No","No","No","No","No","No","No",,"No","No"
"71-80-40-68","MAIZE","1","No","Yes",1,"Oxcart","","No",,,"",,,,,,,,,,,1,"50 kg bag","","Yes","1","Oxcart","","0",,"",1,"10kg bag","","0","",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,,,,,,,"No","No","Yes","No","No","No","No","No","No","No",,"No","No"
"71-80-40-68","CABBAGE","0.5","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","Yes",0,1,0,0,0,0,0,0,0,"","No","No","Yes","No","No","No","No",,"No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No",,"Yes","No"
"71-80-40-68","TOMATO","0.5","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","Yes",0,1,0,0,0,0,0,0,0,"","No","No","Yes","No","No","No","No",,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,,,,,,"No","No","No","Yes","No","No","No","No","No","No","No",,"Yes","No"
"03-80-12-55","MAIZE","0.5","No","Yes",3,"50 kg bag","","Yes",2,"50 kg bag","",350,"Yes","No","No","No","No","No","No",,,3,"50 kg bag","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,,,,,,,"No","No","No","Yes","No","No",,"No","No","No",,"No","No"
"03-05-82-85","GROUND NUT/PEANUTS","2.25","Yes","Yes",20,"Kilograms","","No",,,"",,,,,,,,,,,20,"Kilograms","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,"Yes",,,,"No","No","No","Yes","No","No","No","No","No","No",,"No","No"
"03-05-82-85","MAIZE","4.75","Yes","Yes",2,"50 kg bag","","No",,,"",,,,,,,,,,,2,"50 kg bag","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No",,,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,"Yes",,,,"No","No","No","Yes","No","No","No","No","No","No",,"No","No"
"96-34-34-83","MAIZE","1","No","Yes",7,"50 kg bag","","No",,,"",,,,,,,,,,,2,"50 kg bag","","Yes","5","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No","No","No","No","No","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","Yes","No","No","No","No","No","No","No",,"No","No"
"84-86-67-50","MAIZE","10","No","Yes",21,"50 kg bag","","No",,,"",,,,,,,,,,,3,"50 kg bag","","Yes","18","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,"Yes",,"No","No","No","No","No","No",,,,,,,,"No","No","No","Yes","No","No","No","No","No","No",,"No","No"
"65-50-61-63","MAIZE","6","No","Yes",4,"50 kg bag","","No",,,"",,,,,,,,,,,2,"50 kg bag","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No",,"Yes","No","No","No","No","No","No","No",,,,,,,,"No","No","Yes","No","No","No","No","No","No","No",,"No","No"
"14-25-07-27","OTHER SPECIFY","0.25","Yes","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","Yes","No","No",,"No","No"
"14-25-07-27","BEANS/COWPEA","0.25","No","Yes",0,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,,,,,,"No","No","No","Yes","No","No","No","No","No","No","No",,"No","No"
"14-25-07-27","GROUND NUT/PEANUTS","1","Yes","Yes",3,"50 kg bag","","No",,,"",,,,,,,,,,,2,"50 kg bag","","Yes","1","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No","No","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","Yes","No","No",,"No","No"
"14-25-07-27","MAIZE","2.75","Yes","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","Yes",,,,,,,,,,"No","No"
"14-25-07-27","MILLET/MAIWA","0.25","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,"Yes",,,"No","No","No","No","No","No","No","No","Yes","No","No",,"No","No"
"95-81-39-58","GROUND NUT/PEANUTS","1.1","No","Yes",6,"50 kg bag","","No",,,"",,,,,,,,,,,4,"Tins (eg milk tins)","","Yes","5","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No",,"No","No"
"95-81-39-58","MAIZE","1.1","No","Yes",6,"50 kg bag","","No",,,"",,,,,,,,,,,4,"50 kg bag","","Yes","6","100 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,,,,,,"Yes","No","No","Yes","No","No","No","No","No","No","No",,"No","No"
"56-09-22-69","BEANS/COWPEA","2","Yes","Yes",10,"Kilograms","","No",,,"",,,,,,,,,,,10,"Kilograms","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No",,"Yes","No","No","No","No","No","No","No",,,,,,,,"No","No","Yes","No","No","No","No","No","No","No",,"No","No"
"56-09-22-69","MAIZE","4","Yes","Yes",0,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No",,"Yes","No","No","No","No","No","No","No",,,,,,,,"No","No","Yes","No","No","No","No","No","No","No",,"No","No"
"52-67-58-90","MAIZE","1","No","Yes",1,"50 kg bag","","No",,,"",,,,,,,,,,,1,"50 kg bag","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,,,,,,,"No","No","No","Yes","No","No","No","No","No","No",,"No","No"
"52-67-58-90","SORGHUM","2","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,,"No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","Yes","No","No","No","No","No","No",,"No","No"
"61-51-30-74","MAIZE","3","No","Yes",3,"50 kg bag","","No",,,"",,,,,,,,,,,3,"50 kg bag","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No",,"Yes","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","Yes","No","No","No","No","No","No","No",,"No","No"
"61-51-30-74","MILLET/MAIWA","2","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No",,"Yes","No","No","No","No","No","No","No",,,,,,,,"No","No","Yes","No","No","No","No","No","No","No",,"No","No"
"61-51-30-74","SORGHUM","2","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No",,"Yes","No","No","No","No","No","No","No",,,,,,,,"No","No","Yes","No","No","No","No","No","No","No",,"No","No"
"90-75-70-65","MAIZE","2","Yes","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No",,"Yes",,"No","No","No","No","No","No",,,,,,,,"No","No","Yes",,"No","No","No","No","No","No",,"No","No"
"90-75-70-65","MILLET/MAIWA","2","Yes","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","No","No","No",,,"Yes","No","No","No","No","No","No","No","No",,"No","No","Yes","No","No","No","No","No",,,,"Yes",,,,"No","No","No","Yes","No","No","No","No","No","No",,"No","No"
"70-34-30-04","GROUND NUT/PEANUTS","1","No","Yes",15,"50 kg bag","","No",,,"",,,,,,,,,,,1,"50 kg bag","","Yes","14","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No","No","No",,"No","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","No","No","No","Yes","No","No","No",,"No","No"
"70-34-30-04","MAIZE","3","No","Yes",28,"50 kg bag","","No",,,"",,,,,,,,,,,0,,"","Yes","28","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,"No","No","No",,"Yes",,"No","No","No","No","No","No",,,,"Yes",,,,"No","No","Yes","No","No","No","No","No","No","No",,"No","No"
"00-18-21-78","MAIZE","2","Yes","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,"Yes",,,,"No","No","Yes","No","No","No","No","No","No","No",,"No","No"
"00-18-21-78","SORGHUM","1","Yes","Yes",1,"50 kg bag","","No",,,"",,,,,,,,,,,1,"50 kg bag","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,,,,,,,"No","No","Yes","No","No","No","No","No","No","No",,"No","No"
"80-41-37-09","MAIZE","2","No","Yes",1,"25kg bag","","No",,,"",,,,,,,,,,,1,"25kg bag","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,"No","No","No",,"No","No","No","No","Yes","No","No",,"No","No"
"80-41-37-09","MILLET/MAIWA","2.5","No","Yes",1,"50 kg bag","","No",,,"",,,,,,,,,,,1,"50 kg bag","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","No","No","No","Yes",,"No","No","No","No","No","No",,"No","No",,"No","Yes","No","No","No","No","No","No",,,,"Yes",,,,"No","No","Yes",,"No","No","No","No","No","No",,"No","No"
"16-01-99-93","MAIZE","4","No","Yes",-88,,"",,,,"",,,,,,,,,,,,,"","Yes","-88",,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No",,"No","No"
"16-01-99-93","MILLET/MAIWA","1","No","Yes",2,"50 kg bag","","No",,,"",,,,,,,,,,,2,"50 kg bag","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No",,"Yes","No","No","No","No","No","No","No",,,,"No",,,,"No","No","Yes","No","No","No","No","No","No","No",,"No","No"
"14-78-47-78","MAIZE","10","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,"Yes","No","No","No","No","No","No",,,,,,,,"No","No",,"Yes","No","No","No","No","No","No",,"No","No"
"14-78-47-78","MILLET/MAIWA","5","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,"Yes",,"No","No","No","No","No","No",,,,,,,,"No","No","Yes",,"No","No","No","No","No","No",,"No","No"
"07-03-43-18","BEANS/COWPEA","1","Yes","Yes",20,"Kilograms","","No",,,"",,,,,,,,,,,15,"Kilograms","","Yes","10","Kilograms","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No",,"Yes","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","Yes","No","No","No","No","No","No","No",,"No","No"
"07-03-43-18","MAIZE","3","Yes","Yes",5,"50 kg bag","","No",,,"",,,,,,,,,,,2,"50 kg bag","","Yes","3","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No",,"Yes","No","No","No","No","No","No","No",,,,,,,,"No","No","Yes","No","No","No","No","No","No","No",,"No","No"
"39-19-95-41","MAIZE","2","No","Yes",1,"50 kg bag","","No",,,"",,,,,,,,,,,1,"50 kg bag","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","Yes","No","No","No","No","No","No","No",,"No","No"
"39-19-95-41","MILLET/MAIWA","2","No","Yes",2,"Tins (eg milk tins)","","No",,,"",,,,,,,,,,,2,"Tins (eg milk tins)","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,"No","Yes","No","No","No","No","No","No",,,,,,,,"No","No","No","No","No","No","Yes","No","No","No",,"No","No"
"39-19-95-41","SORGHUM","6","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,"Yes","No","No","No","No","No","No",,,,,,,,"No","No","No","No","No","No","Yes","No","No","No",,"No","No"
"13-94-38-36","MAIZE","10","No","Yes",7,"50 kg bag","","No",,,"",,,,,,,,,,,1,"50 kg bag","","Yes","6","25kg bag","","0",,"",1,"Tins (eg milk tins)","","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","Yes","No",,"No","No"
"64-10-30-77","MAIZE","1.5","Yes","Yes",0,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No",,"No","Yes","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","No","No","No","No","No","No","No","No","Yes",,"No","No"
"64-10-30-77","MILLET/MAIWA","2","Yes","Yes",50,"Kilograms","","No",,,"",,,,,,,,,,,50,"Kilograms","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No",,"No","Yes",,"No","No","No","No","No","No","No","No","No","No","No","No","No",,"No","Yes","No","No","No","No","No","No",,,,,,,"No","No","No","No","No","No","No","No","No","No","Yes",,"No","No"
"98-88-46-23","MAIZE","2","Yes","Yes",3,"50 kg bag","","No",,,"",,,,,,,,,,,1,"Other (please specify)","70 Kg","Yes","2","Other (please specify)","130 Kg","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,,"No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,"No",,"Yes","No","No","No","No","No",,,,"Yes",,,,"No","No","No","Yes","No","No","No","No","No","No",,"No","No"
"98-88-46-23","MILLET/MAIWA","2","Yes","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,"Yes","No","No","No","No","No","No",,,,,,,,"No","No",,"Yes","No","No","No","No","No","No",,"No","No"
"35-26-63-26","MAIZE","0.25","Yes","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","Yes","No","No",,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,,,"Yes",,,"No","No","No","Yes","No","No","No","No","No","No","No",,"No","No"
"35-26-63-26","MILLET/MAIWA","0.25","Yes","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No",,"No",,"Yes","No","No","No","No","No","No","No","No","No","No","No","No",,"Yes","No","No","No","No","No","No","No",,,,,,,"No","No","No","Yes","No","No","No","No","No","No","No",,"No","No"
"77-44-63-61","MAIZE","8","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No",,"Yes","No","No","No","No","No","No","No",,,,,,,,"No","No","Yes","No","No","No","No","No","No","No",,"No","No"
"77-44-63-61","MILLET/MAIWA","2","No","Yes",50,"Kilograms","","No",,,"",,,,,,,,,,,50,"Kilograms","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No",,"Yes","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","Yes","No","No","No","No","No","No","No",,"No","No"
"26-64-90-32","MAIZE","2.5","Yes","Yes",50,"Kilograms","","No",,,"",,,,,,,,,,,50,"Kilograms","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","Yes","No",,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,"No","No","Yes",,,,,,,,,,"No","No"
"26-64-90-32","MILLET/MAIWA","1.25","Yes","Yes",0,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No","No","No",,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","Yes",,,,,,,,,,"No","No"
"15-44-39-66","MAIZE","0.5","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"Yes",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,"Yes",,"No","No","No","No","No","No",,,,"Yes",,,,"No","No",,"Yes","No","No","No","No","No","No",,"No","No"
"15-44-39-66","SORGHUM","0.5","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,"No","Yes","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","Yes","No","No",,,"No","No",,"No","No"
"97-96-32-80","GROUND NUT/PEANUTS","5","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No",,"No","No"
"97-96-32-80","MAIZE","20","Yes","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No",,"No","No"
"65-28-62-87","MAIZE","2","Yes","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No","No","No","No","No","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No",,,"Yes","No","No","No","No","No","No",,,,,,,,"No","No",,"Yes","No","No","No","No","No","No",,"Yes","No"
"65-28-62-87","MILLET/MAIWA","2","Yes","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,"Yes","No","No","No","No","No","No",,,,"Yes",,,,"No","No","Yes",,"No","No","No","No","No","No",,"No","No"
"91-95-41-16","BEANS/COWPEA","0.75","Yes","Yes",1,"50 kg bag","","Yes",1,"Gorogoro","",100,"Yes","No","No","No","No","No","No",,,1,"Other (please specify)","30 Kg","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,,"Yes","No","No","No","No","No","No",,,,,,,,"No","No",,"Yes","No","No","No","No","No","No",,"No","No"
"91-95-41-16","MAIZE","0.75","Yes","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,,"Yes","No","No","No","No","No","No",,,,,,,,"No","No",,"Yes","No","No","No","No","No","No",,"No","No"
"91-95-41-16","MILLET/MAIWA","0.75","Yes","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,"Yes","No","No","No","No","No","No",,,,"Yes",,,,"No","No","Yes",,"No","No","No","No","No","No",,"No","No"
"91-95-41-16","CABBAGE","0.06","Yes","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,,"Yes","No",,"Yes","No","No","No","No","No","No",,"Yes","No"
"91-95-41-16","ONION","0.06","Yes","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","Yes",1,0,0,0,0,0,0,0,0,"","No","No","Yes","No","No","No","No",,,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,,,,"No","Yes","No",,"Yes","No","No","No","No","No","No",,"No","No"
"91-95-41-16","GREEN VEGETABLE","0.06","Yes","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","Yes",1,0,0,0,0,0,0,0,0,"","No","No","Yes","No","No","No","No",,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,,,,,,"No",,,"No","Yes","No",,"Yes","No","No","No","No","No","No",,"No","No"
