interview__key,r_crop__id,crop_area,cp06,crop_harvest,crop_output,crop_unit,crop_unit_1,crop_sale,crop_saleamt,crop_slunits,crop_slunits_1,crop_price,crop_buyer__1,crop_buyer__2,crop_buyer__3,crop_buyer__4,crop_buyer__5,crop_buyer__6,crop_buyer__96,crop_buyer_oth,crop_buyer_where,crop_homecons,crop_clunits,crop_cunits_1,cp_stor,cpamt,cpunits2,cpunits2_oth,crop_inkind_pay,payment_unit,payment_unit_oth,crop_gifts,gift_unit,gift_unit_oth,crop_oth_uses,crop_ouse_oth,ouses_unit,ouses_unit_oth,crp_irrig,irrig__1,irrig__2,irrig__3,irrig__4,irrig__5,irrig__6,irrig__96,irrig__n888,irrig__n999,irrig_others,irrig_method__1,irrig_method__2,irrig_method__3,irrig_method__4,irrig_method__96,irrig_method__n888,irrig_method__n999,seed,var_trait_1__1,var_trait_1__2,var_trait_1__3,var_trait_1__4,var_trait_1__5,var_trait_1__6,var_trait_1__7,var_trait_1__8,var_trait_1__9,var_trait_1__10,var_trait_1__11,var_trait_1__12,var_trait_1__13,var_trait_1__14,var_trait_1__15,var_trait_1__16,var_trait_1__17,var_trait_1__18,var_trait_1__19,var_trait_1__20,var_trait_1__96,var_trait_1_other,seed_source_1,seed_source_oth_1,seed_amt_1,seed_amtunits,seed_amtunits_oth,seed_price_1,cp07,cp08,cp09,cp11
"56-98-53-98","SORGHUM","1","No","Yes",3,"50 kg bag","","No",,,"",,,,,,,,,,,0,,"","Yes","3","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","No"
"96-16-19-85","MAIZE","4.5","No","Yes",20,"50 kg bag","","Yes",10,"50 kg bag","",250,"No","Yes","No","No","No","No","No",,,10,"50 kg bag","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"64-96-31-31","MAIZE","1","No","Yes",12,"Kilograms","","No",,,"",,,,,,,,,,,12,"Kilograms","","Yes","12","Kilograms","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"32-40-73-26","MAIZE","1","No","Yes",3,"50 kg bag","","No",,,"",,,,,,,,,,,3,"50 kg bag","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"36-19-32-95","MAIZE","2","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No",,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"Yes","No","No","Yes"
"36-19-32-95","MILLET/MAIWA","1","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"Yes","No","No","No"
"75-71-40-40","BEANS/COWPEA","0.3","Yes","Yes",2,"50 kg bag","","No",,,"",,,,,,,,,,,0,,"","Yes","2","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,,"No","Yes","No","No","No","No","No","No","No",,"No","No","No","No","No","No","No","No","No","No",,,,,,,"No","No","No","No","No"
"75-71-40-40","MAIZE","0.5","Yes","Yes",6,"50 kg bag","","No",,,"",,,,,,,,,,,1,"50 kg bag","","Yes","5","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","No"
"60-74-79-59","MAIZE","0.5","Yes","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","Yes","No","No","No","No","No",,"No","No","No","No","No",,"No","No","No","No",,,,,,,,"No","No","No","No"
"60-74-79-59","MILLET/MAIWA","0.5","Yes","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No",,"No","No","Yes","No","No",,"No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"96-89-11-69","MAIZE","4","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No","No",,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","No"
"44-81-28-86","MAIZE","1","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes",,,,,,,,"No","No","No","No"
"33-26-68-81","BEANS/COWPEA","0.15","Yes","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","No"
"33-26-68-81","MAIZE","0.3","Yes","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","Yes",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"12-27-31-91","BEANS/COWPEA","1","Yes","Yes",1,"50 kg bag","","No",,,"",,,,,,,,,,,1,"25kg bag","","Yes","1","25kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"Yes","No","No","No"
"12-27-31-91","MAIZE","1","Yes","Yes",10,"50 kg bag","","No",,,"",,,,,,,,,,,5,"50 kg bag","","Yes","5","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes","No",,"No","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"Yes","No","No","No"
"19-73-20-43","MAIZE","8","No","No",,,"",,,,"",,,,,,,,,,,,,"","Yes","4","50 kg bag","",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No",,"No","No","No","No","No","No","No",,"No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"86-42-35-25","BEANS/COWPEA","0.1","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No",,"No","No","No","No","No","No","No","Yes","No","No","No",,"No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"86-42-35-25","MAIZE","0.3","Yes","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No","No","No","No","No","No","No","No","No",,"No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"86-42-35-25","MILLET/MAIWA","0.2","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No","No","No","No","No","No","No","No","No",,"No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","No"
"21-53-70-02","MAIZE","0.2","Yes","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","Yes","No","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,"No","No","No","No","No"
"21-53-70-02","MILLET/MAIWA","0.2","Yes","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No",,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,"No","No","No","No","No"
"36-25-22-73","MAIZE","1","Yes","Yes",1,"Other (please specify)","1 drum","No",,,"",,,,,,,,,,,1,"Other (please specify)","1 drum","Yes","1","Basins","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes","No","No","No",,,"No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"61-61-32-11","MAIZE","2","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"61-61-32-11","GREEN VEGETABLE","200","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","Yes",1,0,0,0,0,0,0,0,0,"","No","No","Yes","No","No","No","No",,"No","No","No","No","No","No","Yes","No",,"No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"57-36-34-63","MAIZE","1","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No",,"No","Yes",,"No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"52-18-64-85","MAIZE","1","Yes","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","Yes","No","No",,"No","No",,"No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"52-18-64-85","SORGHUM","1","Yes","Yes",2,"50 kg bag","","No",,,"",,,,,,,,,,,2,"50 kg bag","","Yes","2","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","Yes","No","No",,"No","No",,"No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"42-07-25-32","BEANS/COWPEA","2","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"42-07-25-32","MAIZE","6","No","Yes",36,"50 kg bag","","Yes",25,"50 kg bag","",250,"Yes","No","No","No","No","No","No",,,4,"50 kg bag","","Yes","7","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No",,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"39-53-01-83","MAIZE","2","No","Yes",4,"Wheelbarrow","","No",,,"",,,,,,,,,,,4,"Wheelbarrow","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No",,"Yes",,"No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"33-51-31-80","MAIZE","600","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,"No","No","No","No","No"
"94-39-43-68","MAIZE","5","No","Yes",1,"50 kg bag","","No",,,"",,,,,,,,,,,1,"50 kg bag","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","Yes","No","No",,"No","No",,"No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"03-54-18-25","MAIZE","0.3","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes",,,,"Yes",,,,"No","No","No","No"
"33-86-19-67","MAIZE","2","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes","No",,"No","No","No","No","No",,"No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","Yes"
"06-11-12-17","MAIZE","2","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes","No","No",,"No","No",,"No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"15-55-21-38","BEANS/COWPEA","2","No","Yes",1,"Basins","","No",,,"",,,,,,,,,,,1,"Basins","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No",,,,"No",,,,"No","No","No","No"
"15-55-21-38","MAIZE","1","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","Yes","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"61-89-87-62","MAIZE","2","Yes","Yes",0,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","Yes"
"00-18-71-95","MAIZE","2","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","No"
"93-03-74-23","MAIZE","0.9","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","Yes","No","No",,"No","No",,"No","No","No","No","No","No","No","No","No","No",,,,,,,"No","No","No","No","No"
"39-55-54-03","MAIZE","0.2","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","No"
"36-06-01-35","CASSAVA","0.5","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No",,"No",,"No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"87-74-62-05","BEANS/COWPEA","0.1","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","No","No","No","Yes",,"No","No","No","No",,"No","No","No","No",,,,,,,,"No","No","No","No"
"87-74-62-05","MAIZE","0.8","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,"No","No","No",,,,,,,,"No","No","No","No"
"87-74-62-05","MILLET/MAIWA","0.2","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,"No","No","No","No",,,,"Yes",,,,"No","No","No","No"
"74-09-83-15","MAIZE","1","No","Yes",15,"50 kg bag","","No",,,"",,,,,,,,,,,5,"50 kg bag","","Yes","10","50 kg bag","","0",,"",0,,"","0","",,"","Yes",0,0,0,0,0,0,1,0,0,"Taps","No","No","Yes","No","No","No","No",,"No","No",,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"Yes","No","No","Yes"
"74-09-83-15","MILLET/MAIWA","0.1","No","Yes",5,"50 kg bag","","No",,,"",,,,,,,,,,,0,,"","Yes","5","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No",,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"Yes","No","No","Yes"
"74-09-83-15","SORGHUM","0.1","No","Yes",4,"50 kg bag","","No",,,"",,,,,,,,,,,0,,"","Yes","4","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes","No","No","No","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"Yes","No","No","Yes"
"99-86-29-88","MILLET/MAIWA","6","No","Yes",3,"50 kg bag","","No",,,"",,,,,,,,,,,2,"50 kg bag","","Yes","1","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","Yes",,"No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"Yes","No","No","No"
"53-72-96-12","MAIZE","6","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No",,"No","Yes","No","No",,"No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"01-18-26-42","MAIZE","1","No","Yes",1,"50 kg bag","","No",,,"",,,,,,,,,,,1,"50 kg bag","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","No",,,,"No",,,,"No","No","No","No"
"19-07-40-38","MAIZE","2","No","Yes",20,"50 kg bag","","No",,,"",,,,,,,,,,,5,"50 kg bag","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No","No","No","No","No","No","No","No","No",,"No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","No"
"19-07-40-38","MILLET/MAIWA","2","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,"No","No","No",,,,,,,,"No","No","No","No"
"65-17-55-88","MAIZE","1","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes","No","No","No","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","No"
"71-44-93-64","CASSAVA","0.1","No","Yes",5,"50 kg bag","","No",,,"",,,,,,,,,,,2,"50 kg bag","","No",,,"","0",,"",2,"50 kg bag","","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,"No","No","No","No","No"
"71-44-93-64","GROUND NUT/PEANUTS","0.1","No","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,"No","No","No","No","No"
"71-44-93-64","MAIZE","1","No","Yes",6,"50 kg bag","","No",,,"",,,,,,,,,,,5,"50 kg bag","","Yes","1","50 kg bag","","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"22-51-06-37","MAIZE","1.8","Yes","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No",,,"No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"22-51-06-37","PUMPKIN","0.2","Yes","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"Yes","No","No","No","No","No","No","No","No","No","No",,"No","No",,"No","No","No","No","No","No",,,,,,,,"No","No","No","No"
"39-67-03-82","BEANS/COWPEA","6","Yes","Yes",3,"50 kg bag","","No",,,"",,,,,,,,,,,3,"50 kg bag","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","Yes"
"39-67-03-82","MAIZE","6","Yes","Yes",70,"50 kg bag","","Yes",40,"50 kg bag","",300,"No","Yes","No","No","No","No","No",,,3,"50 kg bag","","No",,,"","0",,"",0,,"","0","",,"","No",,,,,,,,,,"",,,,,,,,,"No","No",,"No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","Yes"
"46-14-07-81","MAIZE","3","Yes","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","Yes","No",,"No","No","No","No","No","No","No","No","No","No","No","No","No","No","No","No",,,,"Yes",,,,"No","No","No","Yes"
"46-14-07-81","PUMPKIN","3","Yes","No",,,"",,,,"",,,,,,,,,,,,,"","No",,,"",,,"",,,"",,"",,"","No",,,,,,,,,,"",,,,,,,,,"No","No","No","Yes",,"No","No","No","No","No",,"No","No","No","No","No","No","No","No","No","No",,,,,,,,"No","No","No","Yes"
